date,Airport,temp,tmin,tmax,prcp,wspd
2024-07-13,JFK,24.4,22.2,27.8,19.0,12.2
2024-07-14,JFK,26.6,23.9,30.0,0.0,12.2
2024-07-15,JFK,25.7,22.2,28.9,7.6,15.1
2024-07-16,JFK,28.2,25.6,31.7,0.0,15.1
2024-07-17,JFK,27.2,23.3,28.3,18.5,16.6
2024-07-18,JFK,25.7,22.2,30.0,0.0,16.9
2024-07-19,JFK,24.7,20.0,30.0,0.0,14.8
2024-07-20,JFK,23.8,20.0,26.7,0.0,16.2
2024-07-21,JFK,25.6,22.2,30.0,0.0,15.5
2024-07-22,JFK,24.8,22.2,27.8,1.3,13.0
2024-07-23,JFK,24.9,22.8,29.4,0.5,9.4
2024-07-24,JFK,25.3,23.9,28.3,0.0,11.9
2024-07-25,JFK,26.2,23.9,30.6,0.0,15.8
2024-07-26,JFK,25.2,20.0,30.0,0.0,17.6
2024-07-27,JFK,25.4,20.6,29.4,0.0,10.4
2024-07-28,JFK,25.3,21.7,31.7,0.0,13.7
2024-07-29,JFK,24.3,20.0,29.4,1.3,20.9
2024-07-30,JFK,25.4,22.2,28.9,0.0,25.9
2024-07-31,JFK,26.3,23.9,32.8,0.0,19.1
2024-08-01,JFK,28.4,23.9,33.9,0.0,14.8
2024-08-02,JFK,28.2,23.9,32.8,4.6,15.1
2024-08-03,JFK,27.0,23.3,31.1,32.5,17.3
2024-08-04,JFK,24.4,22.2,27.2,4.6,16.2
2024-08-05,JFK,26.6,22.2,31.7,0.0,14.4
2024-08-06,JFK,26.4,22.2,30.6,21.1,14.8
2024-08-07,JFK,21.2,18.9,22.8,1.5,16.9
2024-08-08,JFK,20.2,18.9,23.3,7.1,19.4
2024-08-09,JFK,24.6,22.8,28.3,6.6,31.7
2024-08-10,JFK,26.4,23.3,30.6,0.0,19.4
2024-08-11,JFK,25.3,22.8,27.8,0.0,14.0
2024-08-12,JFK,23.2,17.8,28.3,0.3,14.8
2024-08-13,JFK,23.3,18.3,28.9,0.0,13.3
2024-08-14,JFK,24.8,20.0,31.1,0.0,12.2
2024-08-15,JFK,25.7,20.6,31.1,0.0,13.7
2024-08-16,JFK,25.5,22.2,30.0,0.0,12.2
2024-08-17,JFK,23.7,21.1,26.7,1.3,15.5
2024-08-18,JFK,24.0,21.7,27.2,15.5,19.1
2024-08-19,JFK,24.3,21.1,30.0,7.9,15.5
2024-08-20,JFK,21.4,17.2,24.4,0.0,20.9
2024-08-21,JFK,19.4,14.4,25.0,0.0,20.2
2024-08-22,JFK,20.8,16.1,26.7,0.0,15.1
2024-08-23,JFK,22.7,15.6,28.3,0.0,13.0
2024-08-24,JFK,23.6,17.8,28.9,0.0,13.0
2024-08-25,JFK,23.5,19.4,28.3,0.0,15.8
2024-08-26,JFK,23.4,18.9,27.8,0.8,13.0
2024-08-27,JFK,23.8,19.4,28.9,0.0,12.2
2024-08-28,JFK,26.6,22.2,35.0,0.0,15.1
2024-08-29,JFK,24.9,21.1,27.8,0.0,18.0
2024-08-30,JFK,21.1,16.7,24.4,7.1,16.9
2024-08-31,JFK,22.7,20.6,26.7,0.0,12.6
2024-09-01,JFK,24.1,22.8,27.8,0.0,13.3
2024-09-02,JFK,23.9,17.8,28.3,0.0,23.8
2024-09-03,JFK,19.6,13.9,24.4,0.0,11.9
2024-09-04,JFK,19.7,13.9,25.0,0.0,8.6
2024-09-05,JFK,19.9,13.9,25.6,0.0,12.2
2024-09-06,JFK,20.7,17.2,26.1,0.0,12.6
2024-09-07,JFK,20.9,15.6,23.9,4.6,16.2
2024-09-08,JFK,17.9,13.3,23.3,0.0,21.2
2024-09-09,JFK,19.5,13.9,26.1,0.0,18.0
2024-09-10,JFK,21.8,17.2,27.2,0.0,13.0
2024-09-11,JFK,20.5,15.6,25.6,0.0,9.4
2024-09-12,JFK,19.8,15.0,25.6,0.0,7.9
2024-09-13,JFK,20.6,15.6,26.1,0.0,7.6
2024-09-14,JFK,22.1,17.2,29.4,0.0,7.9
2024-09-15,JFK,21.8,15.6,27.2,0.0,14.8
2024-09-16,JFK,19.3,14.4,25.6,0.0,11.9
2024-09-17,JFK,21.4,18.3,27.2,0.0,11.9
2024-09-18,JFK,21.7,19.4,26.7,0.0,14.8
2024-09-19,JFK,24.2,20.6,30.6,0.0,17.6
2024-09-20,JFK,23.8,19.4,28.9,0.0,21.2
2024-09-21,JFK,21.6,17.8,27.2,0.0,20.2
2024-09-22,JFK,20.2,16.7,25.0,0.0,16.2
2024-09-23,JFK,18.2,15.6,21.7,0.5,13.7
2024-09-24,JFK,18.2,15.6,21.7,0.0,14.4
2024-09-25,JFK,18.2,16.7,20.6,0.3,17.3
2024-09-26,JFK,20.4,18.9,22.8,1.3,15.1
2024-09-27,JFK,21.0,18.9,22.8,0.8,10.4
2024-09-28,JFK,19.1,16.7,20.0,4.6,22.7
2024-09-29,JFK,16.9,16.1,17.8,13.0,12.2
2024-09-30,JFK,18.6,16.1,22.8,0.0,12.6
2024-10-01,JFK,18.0,15.0,22.2,0.0,15.1
2024-10-02,JFK,17.1,13.3,20.6,0.0,9.4
2024-10-03,JFK,18.6,16.1,22.8,0.0,9.4
2024-10-04,JFK,18.4,13.9,23.3,0.0,9.0
2024-10-05,JFK,20.6,15.6,25.6,0.0,15.5
2024-10-06,JFK,17.4,12.8,21.1,0.0,15.1
2024-10-07,JFK,20.6,15.0,26.7,0.0,22.3
2024-10-08,JFK,16.9,12.8,20.6,0.0,15.8
2024-10-09,JFK,17.3,12.2,21.7,0.0,16.2
2024-10-10,JFK,14.3,7.2,18.3,0.0,24.8
2024-10-11,JFK,14.1,5.6,22.2,0.0,17.3
2024-10-12,JFK,19.2,11.1,25.6,0.0,20.5
2024-10-13,JFK,17.6,11.7,22.8,0.0,15.5
2024-10-14,JFK,16.3,9.4,21.7,0.0,24.1
2024-10-15,JFK,11.1,7.8,15.6,0.0,21.2
2024-10-16,JFK,11.7,7.2,16.7,0.0,22.3
2024-10-17,JFK,11.4,6.1,17.2,0.0,19.8
2024-10-18,JFK,14.2,8.9,20.6,0.0,14.8
2024-10-19,JFK,14.1,8.3,19.4,0.0,8.6
2024-10-20,JFK,15.6,10.0,22.8,0.0,11.5
2024-10-21,JFK,16.9,10.6,25.6,0.0,10.8
2024-10-22,JFK,19.8,13.9,26.7,0.0,8.3
2024-10-23,JFK,17.6,13.3,22.2,0.0,18.4
2024-10-24,JFK,18.4,12.2,22.2,0.0,23.0
2024-10-25,JFK,13.3,8.3,17.2,0.0,17.3
2024-10-26,JFK,15.8,11.1,20.6,0.0,25.6
2024-10-27,JFK,12.0,7.2,15.6,0.0,16.2
2024-10-28,JFK,11.7,6.1,16.7,0.0,9.4
2024-10-29,JFK,14.5,10.6,19.4,0.3,19.8
2024-10-30,JFK,17.1,13.3,22.8,0.0,13.0
2024-10-31,JFK,18.2,13.9,25.6,0.0,18.0
2024-11-01,JFK,20.8,13.9,27.8,0.0,22.3
2024-11-02,JFK,15.1,7.8,17.8,0.0,18.7
2024-11-03,JFK,9.4,4.4,13.9,0.0,12.6
2024-11-04,JFK,9.3,3.9,15.6,0.0,12.2
2024-11-05,JFK,14.7,11.7,21.7,0.0,17.3
2024-11-06,JFK,19.1,16.1,23.9,0.0,16.9
2024-11-07,JFK,20.8,12.2,25.0,0.0,19.8
2024-11-08,JFK,15.4,8.9,21.7,0.0,23.8
2024-11-09,JFK,11.8,6.1,13.9,0.0,18.4
2024-11-10,JFK,9.7,3.3,15.6,0.8,14.4
2024-11-11,JFK,16.9,14.4,21.7,2.5,23.0
2024-11-12,JFK,13.4,5.6,16.1,0.0,32.0
2024-11-13,JFK,6.7,2.8,11.1,0.0,19.1
2024-11-14,JFK,5.8,1.1,9.4,0.0,9.4
2024-11-15,JFK,9.3,5.0,15.6,0.0,16.9
2024-11-16,JFK,12.4,6.7,18.9,0.0,25.6
2024-11-17,JFK,12.7,6.7,18.9,0.0,14.0
2024-11-18,JFK,14.4,8.9,21.1,0.0,20.2
2024-11-19,JFK,12.4,7.8,16.1,0.0,13.0
2024-11-20,JFK,13.2,11.1,16.1,0.0,10.4
2024-11-21,JFK,10.7,4.4,12.8,36.1,24.1
2024-11-22,JFK,5.6,3.3,6.7,7.1,31.0
2024-11-23,JFK,6.7,2.8,11.7,0.3,29.5
2024-11-24,JFK,10.4,7.8,13.3,0.0,26.6
2024-11-25,JFK,9.2,5.6,12.8,0.0,16.9
2024-11-26,JFK,12.9,7.8,16.7,8.9,17.6
2024-11-27,JFK,9.2,5.0,12.2,0.0,15.8
2024-11-28,JFK,9.2,6.1,13.3,24.1,20.2
2024-11-29,JFK,6.8,2.2,10.6,0.0,22.3
2024-11-30,JFK,2.7,0.0,5.6,0.0,23.0
2024-12-01,JFK,0.9,-1.6,4.4,0.0,21.6
2024-12-02,JFK,2.0,-1.0,6.1,0.0,18.0
2024-12-03,JFK,3.3,0.0,6.7,0.0,18.7
2024-12-04,JFK,2.5,-1.6,6.7,0.5,22.3
2024-12-05,JFK,4.4,0.0,6.7,5.3,33.1
2024-12-06,JFK,1.3,-0.5,3.3,0.0,28.8
2024-12-07,JFK,2.4,0.6,6.7,0.0,22.0
2024-12-08,JFK,7.2,3.3,14.4,0.0,21.6
2024-12-09,JFK,7.3,1.7,11.7,4.1,10.1
2024-12-10,JFK,9.2,7.2,13.3,3.3,14.0
2024-12-11,JFK,13.6,6.1,16.1,22.4,32.4
2024-12-12,JFK,5.8,-0.5,6.7,0.0,34.2
2024-12-13,JFK,0.2,-2.7,2.8,0.0,18.4
2024-12-14,JFK,-1.0,-3.8,2.8,0.0,9.7
2024-12-15,JFK,0.7,-3.2,6.1,0.3,12.2
2024-12-16,JFK,7.1,3.9,11.7,25.1,18.0
2024-12-17,JFK,11.9,6.7,14.4,2.0,19.1
2024-12-18,JFK,9.0,2.8,12.2,4.6,7.9
2024-12-19,JFK,7.4,3.3,9.4,1.0,21.6
2024-12-20,JFK,3.3,1.7,4.4,1.3,21.6
2024-12-21,JFK,0.3,-6.0,2.2,3.0,32.0
2024-12-22,JFK,-6.0,-9.3,-4.9,0.0,25.6
2024-12-23,JFK,-6.9,-11.0,1.1,0.0,12.2
2024-12-24,JFK,0.9,-0.5,5.0,1.0,16.2
2024-12-25,JFK,1.5,-1.6,3.9,0.0,12.2
2024-12-26,JFK,-0.3,-3.8,5.0,0.0,10.1
2024-12-27,JFK,0.8,-3.2,5.6,0.0,5.8
2024-12-28,JFK,6.6,5.0,10.6,16.5,5.4
2024-12-29,JFK,10.7,9.4,13.9,5.6,17.6
2024-12-30,JFK,12.7,7.2,15.6,7.1,25.9
2024-12-31,JFK,8.6,3.3,12.2,9.7,16.9
2025-01-01,JFK,9.1,5.0,11.7,0.0,26.3
2025-01-02,JFK,5.4,1.7,7.8,0.0,34.6
2025-01-03,JFK,2.8,0.6,5.0,0.0,25.9
2025-01-04,JFK,0.9,-1.0,2.8,0.0,33.5
2025-01-05,JFK,-0.1,-1.6,2.8,0.0,28.1
2025-01-06,JFK,-0.4,-4.3,0.6,1.5,16.6
2025-01-07,JFK,-2.5,-6.6,2.2,0.0,39.6
2025-01-08,JFK,-1.7,-4.3,0.6,0.0,38.2
2025-01-09,JFK,-2.0,-4.3,2.8,0.0,41.0
2025-01-10,JFK,1.1,-1.6,6.7,0.0,22.0
2025-01-11,JFK,1.5,-1.0,3.3,0.8,22.0
2025-01-12,JFK,2.7,-0.5,7.8,0.0,16.6
2025-01-13,JFK,3.1,-1.0,6.1,0.0,18.7
2025-01-14,JFK,1.5,-2.1,3.3,0.0,27.7
2025-01-15,JFK,-1.3,-3.8,2.2,0.0,29.9
2025-01-16,JFK,-1.7,-3.8,0.0,0.0,18.0
2025-01-17,JFK,0.8,-2.7,6.7,0.0,17.3
2025-01-18,JFK,5.2,1.7,8.9,4.3,18.0
2025-01-19,JFK,4.6,-1.6,6.1,6.1,19.8
2025-01-20,JFK,-3.2,-7.1,-1.6,0.0,24.8
2025-01-21,JFK,-7.4,-9.9,-6.6,0.0,18.4
2025-01-22,JFK,-7.8,-10.5,-4.9,0.0,13.3
2025-01-23,JFK,-5.1,-8.8,-1.0,0.0,11.5
2025-01-24,JFK,-2.0,-6.6,1.7,0.0,16.9
2025-01-25,JFK,-2.6,-7.7,0.6,0.0,16.6
2025-01-26,JFK,2.0,-1.6,7.2,0.0,16.6
2025-01-27,JFK,1.8,-1.6,5.6,0.0,21.6
2025-01-28,JFK,4.3,-1.0,7.8,0.0,25.9
2025-01-29,JFK,5.7,1.1,12.8,0.0,32.0
2025-01-30,JFK,1.5,-3.2,4.4,0.0,24.5
2025-01-31,JFK,5.4,4.4,8.9,3.8,11.5
2025-02-01,JFK,5.7,-4.9,10.0,0.3,27.4
2025-02-02,JFK,-3.2,-7.1,3.9,2.3,15.8
2025-02-03,JFK,3.7,0.0,7.8,0.0,13.7
2025-02-04,JFK,7.2,0.6,10.0,0.0,28.8
2025-02-05,JFK,0.9,-1.6,5.6,0.0,15.5
2025-02-06,JFK,2.2,0.6,5.6,6.4,16.6
2025-02-07,JFK,5.1,-0.5,8.9,0.0,26.3
2025-02-08,JFK,0.2,-2.7,2.8,17.0,11.9
2025-02-09,JFK,1.8,1.1,3.3,1.3,18.4
2025-02-10,JFK,2.3,-1.0,3.9,0.0,18.4
2025-02-11,JFK,0.2,-3.2,3.3,3.6,7.2
2025-02-12,JFK,1.6,0.6,3.3,3.3,18.4
2025-02-13,JFK,5.0,3.3,9.4,5.1,22.3
2025-02-14,JFK,3.2,0.0,4.4,0.0,24.8
2025-02-15,JFK,0.7,-2.1,3.3,13.5,14.0
2025-02-16,JFK,4.8,2.2,11.1,27.9,26.3
2025-02-17,JFK,2.9,-1.6,3.9,0.0,40.3
2025-02-18,JFK,-2.3,-5.5,0.0,0.0,32.4
2025-02-19,JFK,-3.4,-6.6,2.2,0.0,23.8
2025-02-20,JFK,-3.1,-6.6,1.1,0.0,24.8
2025-02-21,JFK,-1.6,-4.3,4.4,0.0,36.0
2025-02-22,JFK,-0.9,-4.9,5.0,0.0,21.6
2025-02-23,JFK,3.9,0.6,10.0,0.0,16.9
2025-02-24,JFK,5.7,0.6,10.0,0.0,22.3
2025-02-25,JFK,7.1,3.9,12.8,0.0,11.2
2025-02-26,JFK,10.6,3.9,15.6,0.0,18.4
2025-02-27,JFK,8.8,6.7,11.7,0.0,14.8
2025-02-28,JFK,9.6,5.6,12.8,0.0,23.0
2025-03-01,JFK,9.3,-1.0,19.4,0.0,27.4
2025-03-02,JFK,-0.5,-4.9,3.3,0.0,30.6
2025-03-03,JFK,-0.9,-4.3,4.4,0.0,20.2
2025-03-04,JFK,4.3,-1.0,9.4,0.0,25.9
2025-03-05,JFK,8.8,5.6,12.8,37.8,32.0
2025-03-06,JFK,10.8,3.3,13.9,0.3,29.9
2025-03-07,JFK,6.6,2.8,12.2,0.0,36.7
2025-03-08,JFK,7.9,3.3,9.4,0.0,28.8
2025-03-09,JFK,6.2,1.1,13.9,0.0,23.8
2025-03-10,JFK,10.1,3.9,17.2,0.0,18.4
2025-03-11,JFK,9.7,2.8,16.7,0.0,14.4
2025-03-12,JFK,9.6,5.6,13.9,0.0,16.2
2025-03-13,JFK,7.0,3.3,11.1,0.0,21.2
2025-03-14,JFK,8.2,5.6,12.2,0.0,13.3
2025-03-15,JFK,7.0,6.1,8.9,0.3,13.7
2025-03-16,JFK,10.3,8.9,13.3,1.5,24.8
2025-03-17,JFK,12.5,5.0,15.6,20.8,21.2
2025-03-18,JFK,8.4,2.8,16.1,0.0,19.8
2025-03-19,JFK,9.4,3.3,15.6,0.0,11.2
2025-03-20,JFK,7.2,5.6,10.0,10.4,16.9
2025-03-21,JFK,8.8,4.4,12.2,1.5,32.8
2025-03-22,JFK,9.1,3.3,16.7,0.0,23.4
2025-03-23,JFK,5.6,0.0,8.9,0.0,23.0
2025-03-24,JFK,6.5,4.4,10.0,21.1,18.4
2025-03-25,JFK,10.8,6.7,16.1,0.0,21.6
2025-03-26,JFK,8.8,3.9,12.2,0.3,20.5
2025-03-27,JFK,6.3,1.7,12.2,0.0,22.7
2025-03-28,JFK,10.2,5.6,17.2,0.3,16.9
2025-03-29,JFK,15.3,6.7,27.8,0.3,21.6
2025-03-30,JFK,7.8,6.7,10.0,0.5,16.6
2025-03-31,JFK,11.1,8.9,16.7,13.0,20.2
2025-04-01,JFK,10.8,6.1,13.9,3.0,26.6
2025-04-02,JFK,6.3,2.8,8.9,0.3,20.2
2025-04-03,JFK,9.9,7.2,15.6,2.3,14.4
2025-04-04,JFK,17.4,13.9,21.7,2.3,16.2
2025-04-05,JFK,11.7,7.2,14.4,3.8,22.7
2025-04-06,JFK,9.3,7.2,15.0,0.5,12.2
2025-04-07,JFK,8.2,4.4,11.1,4.3,13.7
2025-04-08,JFK,6.6,2.2,9.4,0.3,29.2
2025-04-09,JFK,4.2,0.0,9.4,0.0,24.1
2025-04-10,JFK,6.6,3.9,10.0,0.0,16.6
2025-04-11,JFK,7.3,4.4,9.4,11.4,18.0
2025-04-12,JFK,4.8,3.3,5.0,14.5,25.9
2025-04-13,JFK,8.1,4.4,15.0,1.0,20.9
2025-04-14,JFK,12.1,6.1,16.7,0.8,13.0
2025-04-15,JFK,12.9,8.3,21.7,0.3,21.2
2025-04-16,JFK,10.3,7.2,11.1,0.0,32.8
2025-04-17,JFK,11.1,6.1,18.9,0.0,21.6
2025-04-18,JFK,11.9,4.4,16.7,0.0,20.2
2025-04-19,JFK,16.3,11.1,25.6,0.0,21.6
2025-04-20,JFK,19.2,11.1,21.7,0.0,24.1
2025-04-21,JFK,11.8,8.3,13.3,0.0,14.8
2025-04-22,JFK,15.2,10.0,23.9,0.0,15.1
2023-04-23,ORD,4.3,2.2,5.6,0.0,11.9
2023-04-24,ORD,5.9,2.2,12.2,0.3,13.7
2023-04-25,ORD,6.2,1.7,7.8,4.1,16.9
2023-04-26,ORD,5.2,-0.5,11.1,0.0,11.5
2023-04-27,ORD,9.3,2.8,19.4,0.0,13.3
2023-04-28,ORD,12.3,7.2,17.2,0.0,11.5
2023-04-29,ORD,10.0,6.1,15.0,4.3,13.0
2023-04-30,ORD,7.2,4.4,8.9,3.0,19.8
2023-05-01,ORD,5.7,4.4,10.0,2.0,27.7
2023-05-02,ORD,9.2,5.6,12.2,0.0,25.9
2023-05-03,ORD,8.8,3.3,15.0,0.0,13.0
2023-05-04,ORD,12.6,5.6,22.2,0.0,12.2
2023-05-05,ORD,18.4,12.8,25.6,0.0,20.9
2023-05-06,ORD,19.5,15.0,25.6,0.3,19.1
2023-05-07,ORD,23.2,14.4,30.6,1.0,17.3
2023-05-08,ORD,13.0,10.6,15.6,4.1,16.2
2023-05-09,ORD,13.9,7.8,21.1,0.0,10.1
2023-05-10,ORD,17.7,9.4,27.2,0.0,8.3
2023-05-11,ORD,20.5,12.8,28.9,0.0,10.1
2023-05-12,ORD,21.3,13.9,25.0,2.0,10.8
2023-05-13,ORD,16.3,13.3,21.1,0.0,16.2
2023-05-14,ORD,15.1,11.1,17.2,0.5,18.0
2023-05-15,ORD,14.2,10.6,20.0,0.0,10.1
2023-05-16,ORD,17.8,10.6,27.2,0.0,16.9
2023-05-17,ORD,12.1,7.2,16.1,0.0,19.8
2023-05-18,ORD,13.6,6.7,23.9,0.0,13.7
2023-05-19,ORD,20.0,12.2,24.4,0.8,16.6
2023-05-20,ORD,15.2,8.3,22.8,0.0,12.6
2023-05-21,ORD,19.3,12.2,27.2,0.0,9.7
2023-05-22,ORD,20.9,12.8,28.3,0.0,10.1
2023-05-23,ORD,22.0,13.9,30.0,0.0,8.3
2023-05-24,ORD,18.6,11.1,19.4,0.0,20.9
2023-05-25,ORD,12.4,7.8,16.7,0.0,19.1
2023-05-26,ORD,13.9,7.2,21.1,0.0,13.0
2023-05-27,ORD,16.4,8.3,23.3,0.0,12.2
2023-05-28,ORD,19.2,11.7,26.7,0.0,13.7
2023-05-29,ORD,20.6,11.7,30.0,0.0,11.2
2023-05-30,ORD,24.1,15.0,32.8,0.0,10.8
2023-05-31,ORD,25.5,20.6,32.8,7.4,9.4
2023-06-01,ORD,25.4,20.0,32.8,22.4,7.6
2023-06-02,ORD,25.6,18.3,32.8,0.0,12.2
2023-06-03,ORD,24.7,17.2,30.6,0.0,16.2
2023-06-04,ORD,22.5,15.0,25.0,0.0,14.8
2023-06-05,ORD,20.7,13.3,28.9,0.0,6.5
2023-06-06,ORD,21.4,16.1,25.0,0.0,13.3
2023-06-07,ORD,18.7,12.8,23.9,0.0,17.6
2023-06-08,ORD,17.4,10.6,23.9,0.0,13.3
2023-06-09,ORD,19.6,12.8,28.3,0.0,9.7
2023-06-10,ORD,23.2,16.7,30.0,0.0,13.7
2023-06-11,ORD,16.7,10.0,17.8,1.3,29.9
2023-06-12,ORD,14.1,9.4,21.1,0.0,15.1
2023-06-13,ORD,16.2,12.8,18.3,13.7,15.5
2023-06-14,ORD,18.5,15.0,25.0,0.0,7.6
2023-06-15,ORD,19.5,11.7,26.7,0.0,18.4
2023-06-16,ORD,14.6,11.1,20.0,0.0,16.2
2023-06-17,ORD,18.7,11.7,27.2,0.0,7.2
2023-06-18,ORD,22.5,15.6,30.0,0.0,13.0
2023-06-19,ORD,24.1,16.1,30.6,0.0,13.7
2023-06-20,ORD,22.8,15.6,28.3,0.0,17.6
2023-06-21,ORD,23.8,16.1,31.1,0.0,16.6
2023-06-22,ORD,24.4,18.9,30.0,0.0,15.8
2023-06-23,ORD,23.9,18.3,30.0,0.0,11.5
2023-06-24,ORD,25.8,18.9,33.9,0.5,10.4
2023-06-25,ORD,25.3,20.0,30.0,19.6,21.6
2023-06-26,ORD,21.4,20.0,23.9,1.0,19.8
2023-06-27,ORD,21.4,17.2,25.6,0.0,14.0
2023-06-28,ORD,21.4,14.4,29.4,0.0,10.8
2023-06-29,ORD,25.7,22.2,31.1,1.5,13.3
2023-06-30,ORD,26.5,22.2,32.8,0.0,9.4
2023-07-01,ORD,25.6,22.2,30.0,11.9,5.0
2023-07-02,ORD,21.7,18.9,22.8,85.1,14.4
2023-07-03,ORD,23.2,17.8,31.1,0.0,10.8
2023-07-04,ORD,26.7,21.1,33.3,0.0,10.4
2023-07-05,ORD,27.8,21.7,32.8,11.7,9.4
2023-07-06,ORD,23.3,18.9,27.8,0.0,13.0
2023-07-07,ORD,22.4,17.8,27.2,0.3,9.7
2023-07-08,ORD,20.7,17.8,24.4,3.6,10.1
2023-07-09,ORD,22.6,16.1,29.4,0.0,8.6
2023-07-10,ORD,24.8,18.3,30.6,0.0,14.4
2023-07-11,ORD,24.4,20.6,30.0,4.6,16.6
2023-07-12,ORD,20.3,17.8,24.4,23.1,14.4
2023-07-13,ORD,20.4,17.2,25.6,0.8,7.9
2023-07-14,ORD,25.2,20.0,32.2,5.3,15.8
2023-07-15,ORD,25.3,21.1,29.4,0.3,14.0
2023-07-16,ORD,23.8,19.4,27.2,0.0,15.5
2023-07-17,ORD,23.2,18.9,26.7,0.0,13.0
2023-07-18,ORD,22.3,17.2,27.2,0.0,8.3
2023-07-19,ORD,23.3,17.2,30.0,0.0,6.8
2023-07-20,ORD,26.0,20.0,30.6,0.0,18.0
2023-07-21,ORD,23.0,17.8,27.8,0.0,10.4
2023-07-22,ORD,23.6,18.3,29.4,0.5,12.6
2023-07-23,ORD,22.3,17.8,28.9,2.5,8.3
2023-07-24,ORD,25.6,20.0,31.7,0.0,6.1
2023-07-25,ORD,26.3,21.1,32.8,0.0,10.8
2023-07-26,ORD,27.3,21.7,32.2,9.7,13.0
2023-07-27,ORD,28.2,22.2,33.3,0.0,6.1
2023-07-28,ORD,28.7,21.1,33.9,34.0,16.6
2023-07-29,ORD,24.6,20.6,28.3,0.0,12.2
2023-07-30,ORD,23.3,19.4,26.7,0.0,11.5
2023-07-31,ORD,22.8,17.8,28.3,0.0,7.2
2023-08-01,ORD,24.5,20.6,29.4,0.0,11.2
2023-08-02,ORD,25.3,20.0,29.4,0.0,12.2
2023-08-03,ORD,25.4,19.4,32.2,0.0,5.8
2023-08-04,ORD,26.2,21.1,30.0,0.0,14.8
2023-08-05,ORD,23.2,20.6,25.0,3.0,15.1
2023-08-06,ORD,21.0,18.9,22.8,0.3,18.7
2023-08-07,ORD,22.2,18.9,27.8,0.0,14.8
2023-08-08,ORD,23.1,17.8,29.4,0.0,11.9
2023-08-09,ORD,22.8,18.9,26.1,0.0,9.0
2023-08-10,ORD,23.3,18.3,30.0,0.0,13.0
2023-08-11,ORD,24.9,21.1,29.4,0.0,15.1
2023-08-12,ORD,25.9,20.0,30.6,0.0,13.7
2023-08-13,ORD,23.9,18.9,27.2,0.0,11.9
2023-08-14,ORD,22.1,17.8,24.4,20.3,13.0
2023-08-15,ORD,20.1,16.7,25.6,5.1,15.8
2023-08-16,ORD,21.2,15.6,27.8,0.0,15.1
2023-08-17,ORD,22.9,17.2,26.7,5.1,20.9
2023-08-18,ORD,20.4,15.0,26.1,0.0,8.6
2023-08-19,ORD,22.1,17.2,28.9,0.0,16.9
2023-08-20,ORD,26.8,21.1,32.8,0.0,12.2
2023-08-21,ORD,24.3,20.6,27.8,0.0,16.6
2023-08-22,ORD,24.9,20.6,32.2,0.0,11.5
2023-08-23,ORD,29.9,25.0,36.7,0.0,19.8
2023-08-24,ORD,32.3,23.9,37.8,0.0,18.4
2023-08-25,ORD,25.8,21.7,27.8,0.0,12.6
2023-08-26,ORD,23.2,17.2,25.0,0.0,22.7
2023-08-27,ORD,20.6,16.1,23.9,0.0,15.5
2023-08-28,ORD,21.2,15.0,27.8,0.0,7.6
2023-08-29,ORD,22.9,17.2,30.6,0.0,18.4
2023-08-30,ORD,19.1,12.8,21.7,0.0,20.2
2023-08-31,ORD,18.6,12.2,26.1,0.0,9.4
2023-09-01,ORD,21.4,14.4,29.4,0.0,10.8
2023-09-02,ORD,24.3,17.8,31.7,0.0,14.8
2023-09-03,ORD,27.4,21.1,34.4,0.0,18.7
2023-09-04,ORD,28.2,21.7,34.4,0.0,14.8
2023-09-05,ORD,28.8,23.3,34.4,0.5,20.5
2023-09-06,ORD,25.1,21.7,28.3,1.3,18.4
2023-09-07,ORD,20.4,17.8,21.7,0.8,15.1
2023-09-08,ORD,18.3,14.4,20.0,0.3,16.9
2023-09-09,ORD,18.3,13.3,24.4,0.0,11.9
2023-09-10,ORD,19.3,12.2,28.3,0.3,6.1
2023-09-11,ORD,19.4,16.1,21.1,19.6,10.1
2023-09-12,ORD,17.3,13.9,22.2,0.0,12.2
2023-09-13,ORD,16.8,12.2,22.2,0.0,10.1
2023-09-14,ORD,17.2,11.7,23.3,0.0,6.5
2023-09-15,ORD,18.6,12.2,26.1,0.0,6.5
2023-09-16,ORD,18.9,15.6,21.1,0.8,5.4
2023-09-17,ORD,16.4,13.9,17.8,40.6,16.6
2023-09-18,ORD,16.3,11.7,22.8,0.0,7.9
2023-09-19,ORD,15.9,14.4,20.0,6.9,12.6
2023-09-20,ORD,21.1,17.2,26.7,0.3,10.4
2023-09-21,ORD,21.6,18.9,27.2,1.3,6.5
2023-09-22,ORD,21.7,18.9,26.7,0.3,9.4
2023-09-23,ORD,22.7,18.3,27.2,0.0,15.1
2023-09-24,ORD,20.3,15.0,26.1,0.0,12.6
2023-09-25,ORD,20.8,17.8,23.9,2.8,13.3
2023-09-26,ORD,19.5,17.2,22.8,9.1,16.2
2023-09-27,ORD,19.4,17.2,22.2,0.5,13.3
2023-09-28,ORD,19.5,16.1,21.7,0.3,12.2
2023-09-29,ORD,19.3,15.0,25.0,0.0,7.6
2023-09-30,ORD,21.4,16.1,28.9,0.0,10.4
2023-10-01,ORD,23.4,17.2,30.6,0.0,6.5
2023-10-02,ORD,23.3,17.8,30.0,0.0,6.8
