Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Departure_Date,Departure_Hour,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Delay_Minutes,Weather_Impact
F1038,United,DFW,DEN,2024-07-18 12:22:00,2024-07-18,12:22:00,110,On-time,436,6,0
F1180,Southwest,ATL,DFW,2024-11-12 22:50:00,2024-11-12,22:50:00,100,On-time,1000,2,0
F992,United,ORD,ATL,2023-06-03 04:48:00,2023-06-03,04:48:00,259,Delayed,1034,5,0
F1321,JetBlue,ATL,SEA,2024-09-07 16:07:00,2024-09-07,16:07:00,176,Delayed,1009,1,0
F863,American Airlines,LAX,JFK,2024-08-16 18:53:00,2024-08-16,18:53:00,223,On-time,1424,18,0
F1558,Southwest,DFW,ORD,2024-11-18 03:53:00,2024-11-18,03:53:00,190,Delayed,1254,8,0
F1161,JetBlue,DFW,SFO,2024-03-03 19:07:00,2024-03-03,19:07:00,179,Delayed,1516,8,0
F1264,United,DEN,ORD,2024-01-16 12:53:00,2024-01-16,12:53:00,170,On-time,1267,9,0
F1643,United,SEA,DEN,2024-01-15 12:38:00,2024-01-15,12:38:00,155,On-time,870,14,0
F1625,American Airlines,ORD,DFW,2025-04-19 23:58:00,2025-04-19,23:58:00,269,On-time,1352,21,0
F220,Delta,JFK,ATL,2023-09-23 15:37:00,2023-09-23,15:37:00,76,Cancelled,1409,9,0
F87,United,JFK,JFK,2023-07-01 09:46:00,2023-07-01,09:46:00,183,Delayed,827,28,0
F736,Delta,DFW,SEA,2024-10-26 11:16:00,2024-10-26,11:16:00,181,On-time,1689,13,1
F1849,JetBlue,SEA,SEA,2024-11-20 22:46:00,2024-11-20,22:46:00,215,On-time,919,7,0
F1469,JetBlue,LAX,DEN,2023-11-21 05:29:00,2023-11-21,05:29:00,102,Delayed,1048,2,0
F525,Southwest,ORD,SEA,2023-07-21 14:31:00,2023-07-21,14:31:00,190,On-time,1109,1,0
F680,Delta,SEA,DFW,2024-10-11 17:41:00,2024-10-11,17:41:00,208,On-time,1266,14,0
F849,JetBlue,DFW,SFO,2024-03-09 15:16:00,2024-03-09,15:16:00,209,Delayed,1139,3,0
F1644,Southwest,JFK,DEN,2024-04-25 19:01:00,2024-04-25,19:01:00,231,On-time,1226,5,0
F1654,JetBlue,DFW,ATL,2024-09-03 05:31:00,2024-09-03,05:31:00,247,On-time,868,1,0
F41,JetBlue,ATL,SFO,2025-04-11 17:45:00,2025-04-11,17:45:00,202,On-time,1512,3,1
F49,American Airlines,ATL,DEN,2024-08-18 00:46:00,2024-08-18,00:46:00,179,On-time,715,2,0
F1421,American Airlines,SFO,ORD,2023-09-16 17:51:00,2023-09-16,17:51:00,193,On-time,472,13,0
F1392,JetBlue,SFO,DEN,2024-07-20 07:54:00,2024-07-20,07:54:00,108,Cancelled,583,7,0
F930,Delta,ORD,LAX,2025-01-25 15:01:00,2025-01-25,15:01:00,34,On-time,1168,40,1
F555,American Airlines,ORD,LAX,2024-10-14 23:38:00,2024-10-14,23:38:00,209,On-time,1302,14,1
F1633,JetBlue,JFK,LAX,2024-05-10 07:59:00,2024-05-10,07:59:00,317,On-time,1310,2,0
F705,American Airlines,SFO,ORD,2024-05-28 13:28:00,2024-05-28,13:28:00,83,On-time,1401,9,0
F443,United,DEN,DFW,2024-01-03 06:16:00,2024-01-03,06:16:00,264,On-time,1050,2,0
F1661,Southwest,SFO,JFK,2025-04-10 19:36:00,2025-04-10,19:36:00,152,On-time,1213,27,0
F764,American Airlines,ATL,JFK,2023-05-08 07:55:00,2023-05-08,07:55:00,228,On-time,702,14,0
F152,JetBlue,ATL,DEN,2025-03-30 23:55:00,2025-03-30,23:55:00,190,On-time,1251,4,1
F1422,Southwest,ATL,JFK,2023-12-02 18:12:00,2023-12-02,18:12:00,151,On-time,1486,10,0
F1723,JetBlue,DFW,JFK,2024-06-30 09:23:00,2024-06-30,09:23:00,214,On-time,1241,12,0
F1198,JetBlue,ORD,JFK,2024-05-20 05:37:00,2024-05-20,05:37:00,73,On-time,1315,29,0
F1568,Southwest,DEN,ORD,2024-06-06 20:21:00,2024-06-06,20:21:00,128,On-time,1136,22,1
F376,JetBlue,SFO,LAX,2023-09-24 22:10:00,2023-09-24,22:10:00,258,On-time,1421,2,0
F1375,Delta,SEA,LAX,2025-01-04 14:43:00,2025-01-04,14:43:00,223,Cancelled,1373,44,0
F955,Delta,JFK,JFK,2024-02-21 01:57:00,2024-02-21,01:57:00,106,On-time,1082,3,0
F30,United,SEA,DFW,2024-12-08 05:44:00,2024-12-08,05:44:00,289,On-time,863,1,0
F1803,American Airlines,LAX,ORD,2024-11-28 08:35:00,2024-11-28,08:35:00,184,On-time,1425,11,0
F1547,Delta,JFK,SFO,2025-02-28 14:00:00,2025-02-28,14:00:00,262,On-time,1564,12,0
F1864,American Airlines,ATL,SEA,2023-07-11 00:00:00,2023-07-11,00:00:00,229,On-time,1312,4,0
F1100,Delta,DFW,LAX,2023-12-05 02:20:00,2023-12-05,02:20:00,253,On-time,1149,13,0
F1325,American Airlines,DEN,ORD,2023-06-20 11:44:00,2023-06-20,11:44:00,78,On-time,1769,2,1
F431,Southwest,ORD,SFO,2024-10-20 10:55:00,2024-10-20,10:55:00,219,On-time,1302,3,0
F1963,American Airlines,SFO,ATL,2023-12-14 00:21:00,2023-12-14,00:21:00,185,On-time,1638,8,0
F1498,JetBlue,LAX,SFO,2024-01-05 13:47:00,2024-01-05,13:47:00,168,On-time,1526,2,0
F870,Southwest,ATL,ORD,2024-07-05 03:24:00,2024-07-05,03:24:00,180,On-time,1245,7,0
F1769,Southwest,ORD,JFK,2024-06-21 19:01:00,2024-06-21,19:01:00,113,Delayed,838,10,0
F1559,JetBlue,JFK,ORD,2024-12-26 01:49:00,2024-12-26,01:49:00,214,On-time,1369,7,0
F439,United,DFW,DFW,2024-09-28 08:40:00,2024-09-28,08:40:00,80,Delayed,1711,2,0
F1708,United,SFO,SEA,2023-10-14 08:40:00,2023-10-14,08:40:00,120,On-time,1600,16,0
F1259,American Airlines,SFO,SFO,2025-03-02 08:23:00,2025-03-02,08:23:00,226,On-time,1208,20,0
F612,Delta,ORD,DEN,2023-11-14 04:12:00,2023-11-14,04:12:00,137,On-time,1228,11,0
F867,JetBlue,ATL,DEN,2024-05-17 22:10:00,2024-05-17,22:10:00,140,On-time,1303,3,1
F1084,Delta,ORD,LAX,2024-04-24 09:03:00,2024-04-24,09:03:00,251,On-time,1404,8,0
F969,United,ATL,LAX,2023-12-09 01:55:00,2023-12-09,01:55:00,203,On-time,1313,15,0
F322,United,JFK,SEA,2024-07-25 17:57:00,2024-07-25,17:57:00,103,Delayed,863,6,0
F1248,Delta,SFO,SEA,2024-12-02 06:17:00,2024-12-02,06:17:00,148,On-time,1677,8,0
F777,United,ATL,SEA,2023-11-06 10:48:00,2023-11-06,10:48:00,197,Cancelled,1395,31,0
F363,American Airlines,JFK,JFK,2025-02-07 11:36:00,2025-02-07,11:36:00,161,Delayed,1358,2,0
F1398,United,JFK,SEA,2024-05-07 16:45:00,2024-05-07,16:45:00,262,On-time,1825,9,0
F1544,Delta,JFK,DEN,2024-01-22 07:11:00,2024-01-22,07:11:00,206,On-time,1632,10,1
F225,Southwest,DEN,JFK,2024-04-12 15:28:00,2024-04-12,15:28:00,292,On-time,859,22,0
F65,Delta,SFO,LAX,2024-01-07 12:15:00,2024-01-07,12:15:00,109,On-time,1099,21,0
F1640,Delta,DEN,SFO,2024-10-18 20:37:00,2024-10-18,20:37:00,231,On-time,1287,2,0
F1284,Delta,ATL,JFK,2024-12-29 12:18:00,2024-12-29,12:18:00,86,On-time,1623,3,0
F2,JetBlue,DFW,ORD,2024-01-05 12:45:00,2024-01-05,12:45:00,111,Cancelled,779,11,0
F1921,Delta,DEN,LAX,2023-07-24 13:10:00,2023-07-24,13:10:00,205,On-time,1082,13,0
F1126,American Airlines,JFK,LAX,2024-09-06 12:13:00,2024-09-06,12:13:00,225,On-time,787,0,0
F1169,JetBlue,SFO,ATL,2025-02-28 13:44:00,2025-02-28,13:44:00,87,Delayed,811,4,0
F1693,Southwest,LAX,DEN,2024-06-12 01:10:00,2024-06-12,01:10:00,194,Cancelled,1253,19,0
F1746,United,ATL,ATL,2024-10-04 18:07:00,2024-10-04,18:07:00,189,On-time,1091,2,1
F1819,Southwest,ATL,DFW,2024-05-24 00:35:00,2024-05-24,00:35:00,156,On-time,1353,13,0
F742,United,SEA,ATL,2023-04-25 14:45:00,2023-04-25,14:45:00,123,On-time,963,2,0
F767,Southwest,JFK,ORD,2024-05-03 04:16:00,2024-05-03,04:16:00,184,On-time,1541,20,0
F1703,JetBlue,ORD,ORD,2024-02-12 04:32:00,2024-02-12,04:32:00,299,On-time,1032,3,1
F1465,United,DEN,ORD,2024-02-27 01:35:00,2024-02-27,01:35:00,229,On-time,1034,3,0
F671,Southwest,DEN,ORD,2024-03-25 04:39:00,2024-03-25,04:39:00,226,On-time,1607,39,1
F76,United,SEA,JFK,2023-12-04 05:55:00,2023-12-04,05:55:00,150,On-time,996,1,0
F486,Delta,ATL,DFW,2023-09-21 15:35:00,2023-09-21,15:35:00,109,On-time,1123,30,0
F534,Southwest,SFO,LAX,2023-11-14 00:04:00,2023-11-14,00:04:00,152,Delayed,1305,26,0
F1323,JetBlue,ORD,ORD,2023-06-28 15:25:00,2023-06-28,15:25:00,229,On-time,779,0,1
F846,American Airlines,DFW,LAX,2023-12-05 22:03:00,2023-12-05,22:03:00,279,On-time,1144,5,0
F792,American Airlines,DFW,SEA,2024-11-05 18:53:00,2024-11-05,18:53:00,155,On-time,1141,7,0
F1052,Delta,ORD,ORD,2024-01-13 22:19:00,2024-01-13,22:19:00,186,On-time,904,9,0
F562,JetBlue,LAX,JFK,2024-02-21 20:42:00,2024-02-21,20:42:00,187,On-time,666,13,0
F61,American Airlines,JFK,SEA,2023-05-17 16:17:00,2023-05-17,16:17:00,138,On-time,1156,51,0
F510,JetBlue,ORD,LAX,2024-08-16 07:22:00,2024-08-16,07:22:00,269,On-time,1259,2,0
F630,American Airlines,ATL,ORD,2023-09-13 04:13:00,2023-09-13,04:13:00,147,On-time,984,48,0
F470,United,ORD,DFW,2024-05-16 11:36:00,2024-05-16,11:36:00,207,On-time,960,12,0
F195,American Airlines,ORD,SEA,2023-10-10 10:12:00,2023-10-10,10:12:00,177,On-time,1099,0,0
F719,Delta,DEN,LAX,2023-10-21 01:06:00,2023-10-21,01:06:00,155,On-time,1170,4,0
F1729,United,SFO,ATL,2023-12-28 09:18:00,2023-12-28,09:18:00,153,On-time,1100,10,0
F460,Delta,DFW,JFK,2024-01-26 03:36:00,2024-01-26,03:36:00,197,On-time,1154,22,0
F810,JetBlue,DEN,ATL,2023-08-18 16:43:00,2023-08-18,16:43:00,251,On-time,1152,16,0
F769,United,ORD,ORD,2024-07-19 02:51:00,2024-07-19,02:51:00,170,Delayed,904,0,0
F270,Southwest,ORD,ORD,2024-04-24 12:09:00,2024-04-24,12:09:00,322,On-time,812,7,0
F184,United,DFW,ORD,2023-07-26 03:59:00,2023-07-26,03:59:00,229,On-time,1373,2,0
F1022,Southwest,LAX,LAX,2024-05-11 11:54:00,2024-05-11,11:54:00,197,Delayed,1125,2,0
F1446,American Airlines,ATL,LAX,2024-12-28 22:16:00,2024-12-28,22:16:00,132,On-time,1338,6,0
F558,American Airlines,SFO,JFK,2024-08-09 14:09:00,2024-08-09,14:09:00,53,On-time,1396,13,0
F150,United,DFW,DEN,2025-04-22 01:47:00,2025-04-22,01:47:00,187,On-time,876,5,0
F1389,United,JFK,DFW,2024-04-03 05:10:00,2024-04-03,05:10:00,75,On-time,836,17,0
F565,Southwest,SEA,ATL,2024-08-24 20:00:00,2024-08-24,20:00:00,225,On-time,1496,2,0
F1362,JetBlue,ORD,SEA,2025-01-29 22:00:00,2025-01-29,22:00:00,203,On-time,1485,2,0
F628,United,SFO,ATL,2024-01-14 16:21:00,2024-01-14,16:21:00,358,On-time,636,3,0
F1065,United,ORD,ORD,2024-02-02 04:26:00,2024-02-02,04:26:00,92,On-time,1283,5,0
F1416,American Airlines,DFW,ATL,2023-06-05 23:06:00,2023-06-05,23:06:00,148,Delayed,950,12,0
F1652,Southwest,SEA,DFW,2023-05-02 22:59:00,2023-05-02,22:59:00,276,On-time,1524,11,0
F162,Southwest,DFW,SFO,2023-08-15 18:05:00,2023-08-15,18:05:00,147,On-time,1349,6,0
F1496,Delta,DEN,ORD,2025-03-06 04:49:00,2025-03-06,04:49:00,169,On-time,1164,4,0
F1937,JetBlue,LAX,ORD,2024-07-02 09:46:00,2024-07-02,09:46:00,229,On-time,1590,20,0
F1790,Southwest,DEN,SFO,2023-11-27 14:19:00,2023-11-27,14:19:00,109,Delayed,1279,0,0
F766,Southwest,ORD,ORD,2024-09-28 22:55:00,2024-09-28,22:55:00,90,Delayed,1312,1,0
F635,American Airlines,LAX,DEN,2024-07-10 10:51:00,2024-07-10,10:51:00,233,Cancelled,1455,5,0
F812,Southwest,ATL,JFK,2023-05-15 23:16:00,2023-05-15,23:16:00,150,On-time,1590,0,0
F897,Delta,SEA,JFK,2024-06-23 23:51:00,2024-06-23,23:51:00,51,Delayed,1527,13,0
F289,American Airlines,SFO,DEN,2025-01-13 19:36:00,2025-01-13,19:36:00,247,Delayed,1528,15,1
F752,JetBlue,LAX,JFK,2024-10-27 18:28:00,2024-10-27,18:28:00,246,On-time,1355,12,0
F661,JetBlue,SEA,ORD,2025-04-19 23:15:00,2025-04-19,23:15:00,191,On-time,1052,9,0
F1182,Southwest,DEN,SEA,2024-01-22 13:33:00,2024-01-22,13:33:00,304,Cancelled,1283,14,0
F608,United,ORD,LAX,2025-01-17 05:48:00,2025-01-17,05:48:00,270,On-time,1209,2,0
F522,Southwest,LAX,DFW,2025-01-14 12:30:00,2025-01-14,12:30:00,171,On-time,1015,0,1
F1821,Southwest,ATL,JFK,2024-04-07 13:31:00,2024-04-07,13:31:00,61,On-time,1201,13,1
F92,American Airlines,ORD,DFW,2024-03-11 16:31:00,2024-03-11,16:31:00,176,Delayed,942,4,0
F300,Southwest,ORD,SFO,2025-01-24 16:46:00,2025-01-24,16:46:00,131,On-time,859,10,0
F1767,Southwest,JFK,SFO,2024-11-16 10:59:00,2024-11-16,10:59:00,87,On-time,1640,9,0
F1040,Southwest,JFK,SEA,2023-06-24 09:46:00,2023-06-24,09:46:00,161,On-time,1085,0,0
F1879,JetBlue,ATL,DEN,2024-05-29 16:36:00,2024-05-29,16:36:00,183,Delayed,672,3,0
F1562,United,SEA,SEA,2023-08-02 16:17:00,2023-08-02,16:17:00,173,On-time,1439,8,0
F1534,United,SFO,ATL,2024-11-20 10:02:00,2024-11-20,10:02:00,200,On-time,1318,18,0
F196,JetBlue,LAX,SFO,2024-06-13 22:20:00,2024-06-13,22:20:00,244,On-time,1102,5,0
F1494,Delta,DFW,DFW,2023-11-18 02:13:00,2023-11-18,02:13:00,164,Delayed,1618,4,0
F1667,JetBlue,JFK,JFK,2024-10-04 16:23:00,2024-10-04,16:23:00,196,On-time,1316,2,0
F272,United,LAX,LAX,2024-05-18 14:34:00,2024-05-18,14:34:00,52,On-time,1463,5,0
F1981,JetBlue,DFW,ORD,2023-08-25 17:54:00,2023-08-25,17:54:00,305,On-time,1601,4,0
F738,JetBlue,LAX,SEA,2024-06-03 02:28:00,2024-06-03,02:28:00,172,Delayed,1095,11,0
F1497,JetBlue,ORD,SEA,2023-07-10 08:14:00,2023-07-10,08:14:00,69,On-time,613,15,1
F1316,JetBlue,JFK,ORD,2024-12-23 04:56:00,2024-12-23,04:56:00,54,On-time,1126,10,0
F1373,American Airlines,JFK,SEA,2023-08-28 06:08:00,2023-08-28,06:08:00,211,On-time,1389,2,1
F18,Delta,SEA,SFO,2025-01-08 04:01:00,2025-01-08,04:01:00,157,On-time,1066,1,0
F1778,Southwest,ATL,DEN,2023-07-06 23:30:00,2023-07-06,23:30:00,254,On-time,1300,3,1
F536,JetBlue,SFO,JFK,2024-09-26 18:23:00,2024-09-26,18:23:00,84,On-time,1850,12,1
F1660,American Airlines,ORD,DFW,2024-02-04 11:41:00,2024-02-04,11:41:00,182,On-time,1410,6,0
F1300,United,LAX,JFK,2024-06-04 01:44:00,2024-06-04,01:44:00,116,On-time,824,45,0
F614,American Airlines,JFK,ATL,2024-02-03 19:13:00,2024-02-03,19:13:00,60,On-time,1017,33,0
F1784,JetBlue,DFW,SEA,2023-10-31 19:40:00,2023-10-31,19:40:00,172,On-time,1388,1,0
F1051,American Airlines,SFO,SFO,2024-05-18 22:01:00,2024-05-18,22:01:00,119,On-time,814,19,0
F524,JetBlue,LAX,SEA,2024-12-02 06:17:00,2024-12-02,06:17:00,273,On-time,1155,12,0
F1885,United,LAX,ATL,2023-05-13 14:10:00,2023-05-13,14:10:00,98,On-time,748,1,0
F204,JetBlue,LAX,JFK,2025-02-23 23:08:00,2025-02-23,23:08:00,219,On-time,1563,29,1
F1598,JetBlue,SFO,LAX,2024-12-02 10:13:00,2024-12-02,10:13:00,237,On-time,1357,18,0
F1097,Southwest,JFK,SEA,2024-12-09 10:59:00,2024-12-09,10:59:00,298,On-time,830,4,0
F359,JetBlue,DFW,DEN,2024-09-23 14:16:00,2024-09-23,14:16:00,223,On-time,1165,5,0
F1343,Southwest,SEA,ORD,2023-10-01 16:01:00,2023-10-01,16:01:00,161,On-time,1507,6,0
F1181,Southwest,ATL,SFO,2023-09-25 18:28:00,2023-09-25,18:28:00,101,On-time,1319,8,0
F1899,Southwest,DFW,JFK,2024-11-15 20:12:00,2024-11-15,20:12:00,133,On-time,1181,12,0
F347,American Airlines,ORD,SFO,2023-08-17 05:19:00,2023-08-17,05:19:00,175,On-time,1129,7,0
F730,Delta,ORD,DEN,2023-05-03 09:25:00,2023-05-03,09:25:00,173,On-time,1323,1,0
F172,American Airlines,SFO,ATL,2025-01-08 16:10:00,2025-01-08,16:10:00,251,On-time,1277,5,0
F1891,American Airlines,LAX,SEA,2023-12-10 22:17:00,2023-12-10,22:17:00,142,On-time,920,10,1
F654,American Airlines,DFW,SEA,2023-05-07 12:48:00,2023-05-07,12:48:00,113,On-time,1225,18,0
F1241,United,ORD,DFW,2023-09-12 07:52:00,2023-09-12,07:52:00,137,On-time,1196,18,0
F440,JetBlue,SFO,SFO,2024-03-31 22:23:00,2024-03-31,22:23:00,252,On-time,1354,18,0
F617,United,DEN,SEA,2025-04-08 10:40:00,2025-04-08,10:40:00,203,On-time,769,4,1
F1895,Delta,DEN,DFW,2024-04-18 09:47:00,2024-04-18,09:47:00,292,On-time,967,5,0
F977,Southwest,LAX,LAX,2024-08-27 14:49:00,2024-08-27,14:49:00,161,On-time,1368,8,1
F1474,Delta,SEA,JFK,2025-04-11 07:11:00,2025-04-11,07:11:00,182,On-time,1806,8,0
F1404,United,ORD,SFO,2024-06-17 09:54:00,2024-06-17,09:54:00,225,Delayed,1160,20,0
F1267,American Airlines,ATL,SEA,2024-05-26 19:53:00,2024-05-26,19:53:00,255,On-time,1059,13,1
F231,Southwest,DEN,LAX,2023-06-07 19:29:00,2023-06-07,19:29:00,212,On-time,785,19,0
F122,JetBlue,ORD,SFO,2024-12-23 21:45:00,2024-12-23,21:45:00,183,Delayed,1861,8,0
F1960,United,SFO,DFW,2024-04-30 10:29:00,2024-04-30,10:29:00,231,Delayed,1134,2,1
F1223,JetBlue,ATL,DEN,2024-06-30 01:04:00,2024-06-30,01:04:00,138,On-time,1255,3,0
F1018,Southwest,DFW,DEN,2023-06-13 07:25:00,2023-06-13,07:25:00,268,On-time,1256,37,0
F978,American Airlines,ORD,DEN,2023-09-07 21:19:00,2023-09-07,21:19:00,71,On-time,1451,1,0
F885,Southwest,SEA,JFK,2023-11-18 03:38:00,2023-11-18,03:38:00,249,On-time,1018,16,1
F709,JetBlue,SFO,JFK,2024-10-23 15:00:00,2024-10-23,15:00:00,119,On-time,1164,13,0
F876,Southwest,DEN,JFK,2024-05-16 00:13:00,2024-05-16,00:13:00,202,On-time,1161,25,0
F1579,Delta,JFK,ATL,2024-02-09 00:12:00,2024-02-09,00:12:00,209,On-time,998,2,1
F373,Southwest,JFK,SEA,2024-12-15 17:33:00,2024-12-15,17:33:00,185,Delayed,649,10,0
F81,Southwest,JFK,SFO,2024-01-22 13:13:00,2024-01-22,13:13:00,233,On-time,734,20,0
F1431,United,DFW,DEN,2023-12-26 22:29:00,2023-12-26,22:29:00,61,Cancelled,1226,10,1
F254,Delta,DFW,DFW,2023-06-16 14:04:00,2023-06-16,14:04:00,227,On-time,1118,33,1
F1341,American Airlines,SFO,ORD,2024-03-26 04:50:00,2024-03-26,04:50:00,171,On-time,1369,7,0
F1904,United,ORD,DEN,2024-12-24 15:16:00,2024-12-24,15:16:00,167,Delayed,894,8,0
F1176,JetBlue,JFK,DEN,2024-03-17 05:09:00,2024-03-17,05:09:00,256,On-time,1121,4,0
F1613,United,ORD,DFW,2024-10-12 05:10:00,2024-10-12,05:10:00,247,Delayed,1263,4,0
F490,Southwest,ORD,LAX,2024-02-21 20:27:00,2024-02-21,20:27:00,154,On-time,1108,6,0
F1395,JetBlue,JFK,DEN,2024-08-09 09:20:00,2024-08-09,09:20:00,248,On-time,1258,19,1
F77,JetBlue,DEN,ORD,2024-01-28 05:32:00,2024-01-28,05:32:00,217,Delayed,913,1,1
F1520,American Airlines,SEA,SFO,2023-05-02 02:54:00,2023-05-02,02:54:00,192,Cancelled,652,1,0
F112,JetBlue,JFK,DFW,2024-09-08 18:32:00,2024-09-08,18:32:00,174,On-time,1676,7,0
F1192,United,DFW,ORD,2023-07-05 05:11:00,2023-07-05,05:11:00,276,On-time,1295,14,0
F643,Southwest,SEA,JFK,2024-02-26 19:30:00,2024-02-26,19:30:00,195,On-time,1133,6,0
F1247,JetBlue,DFW,JFK,2025-03-31 14:40:00,2025-03-31,14:40:00,232,On-time,593,3,0
F1386,Delta,LAX,LAX,2025-04-03 01:13:00,2025-04-03,01:13:00,184,Delayed,875,31,0
F105,JetBlue,JFK,DFW,2025-02-15 07:18:00,2025-02-15,07:18:00,197,Delayed,795,1,0
F1482,Delta,JFK,DFW,2024-08-09 04:39:00,2024-08-09,04:39:00,100,On-time,830,38,0
F1793,Southwest,LAX,SFO,2023-06-30 02:12:00,2023-06-30,02:12:00,278,Delayed,922,14,0
F891,American Airlines,SEA,SEA,2023-08-18 20:14:00,2023-08-18,20:14:00,231,On-time,896,2,0
F806,Southwest,DEN,SEA,2023-05-27 22:49:00,2023-05-27,22:49:00,289,On-time,1441,47,0
F802,American Airlines,DEN,ATL,2024-04-18 06:26:00,2024-04-18,06:26:00,288,On-time,1434,5,0
F233,Southwest,JFK,DEN,2023-08-01 07:22:00,2023-08-01,07:22:00,101,On-time,1885,10,1
F535,JetBlue,ORD,SFO,2025-04-02 02:35:00,2025-04-02,02:35:00,175,On-time,1076,28,1
F476,JetBlue,ORD,ORD,2024-06-14 18:32:00,2024-06-14,18:32:00,174,On-time,1870,4,0
F1867,JetBlue,DEN,JFK,2025-03-05 06:39:00,2025-03-05,06:39:00,309,On-time,1389,10,1
F778,Delta,ORD,ORD,2023-07-23 06:04:00,2023-07-23,06:04:00,238,On-time,945,24,0
F1991,Delta,DEN,SFO,2024-05-01 13:05:00,2024-05-01,13:05:00,154,On-time,1296,0,0
F1057,Delta,DEN,DFW,2024-05-17 09:08:00,2024-05-17,09:08:00,373,On-time,1266,2,0
F1079,Delta,JFK,DEN,2023-08-26 18:09:00,2023-08-26,18:09:00,144,Delayed,1621,30,0
F583,Southwest,SFO,JFK,2024-05-26 18:04:00,2024-05-26,18:04:00,212,On-time,943,22,0
F205,Delta,SFO,JFK,2024-02-23 22:05:00,2024-02-23,22:05:00,229,Cancelled,1476,3,0
F717,JetBlue,SEA,LAX,2024-08-16 05:28:00,2024-08-16,05:28:00,97,On-time,1475,1,0
F1257,United,DFW,JFK,2024-02-08 06:43:00,2024-02-08,06:43:00,246,On-time,1239,8,0
F374,American Airlines,SFO,JFK,2024-08-17 03:05:00,2024-08-17,03:05:00,163,On-time,1462,15,0
F666,Delta,DFW,SEA,2025-01-13 09:46:00,2025-01-13,09:46:00,205,On-time,1198,6,0
F648,American Airlines,LAX,LAX,2023-07-22 14:52:00,2023-07-22,14:52:00,55,On-time,1421,3,0
F1462,American Airlines,DEN,SEA,2023-08-03 02:23:00,2023-08-03,02:23:00,252,On-time,769,2,0
F1869,American Airlines,LAX,LAX,2024-08-01 19:43:00,2024-08-01,19:43:00,78,Delayed,1260,19,0
F31,United,ORD,SFO,2025-04-03 20:33:00,2025-04-03,20:33:00,261,Cancelled,1373,10,1
F131,JetBlue,DEN,SEA,2023-06-28 10:58:00,2023-06-28,10:58:00,248,On-time,1683,6,1
F1438,American Airlines,ATL,JFK,2023-09-10 03:05:00,2023-09-10,03:05:00,219,On-time,1342,0,1
F925,American Airlines,SFO,DFW,2025-03-11 22:52:00,2025-03-11,22:52:00,164,Delayed,1581,3,0
F1304,United,SEA,ORD,2025-01-07 06:05:00,2025-01-07,06:05:00,191,Cancelled,1100,5,0
F540,American Airlines,LAX,DFW,2024-08-26 08:11:00,2024-08-26,08:11:00,234,On-time,1791,4,0
F515,JetBlue,JFK,SEA,2024-05-29 21:07:00,2024-05-29,21:07:00,182,Cancelled,1296,1,0
F1019,Southwest,SEA,DEN,2025-03-09 20:20:00,2025-03-09,20:20:00,245,On-time,1182,3,0
F563,Southwest,SEA,SFO,2023-12-06 14:02:00,2023-12-06,14:02:00,193,Cancelled,1274,24,0
F264,Southwest,SFO,SFO,2024-12-19 08:29:00,2024-12-19,08:29:00,242,On-time,1197,2,0
F421,JetBlue,LAX,ATL,2024-12-06 14:44:00,2024-12-06,14:44:00,154,Delayed,1013,14,1
F1866,JetBlue,JFK,ATL,2024-03-16 18:57:00,2024-03-16,18:57:00,171,On-time,1484,28,0
F1000,Southwest,DFW,JFK,2023-12-05 07:04:00,2023-12-05,07:04:00,106,On-time,1215,8,1
F79,Southwest,JFK,DEN,2025-02-07 10:57:00,2025-02-07,10:57:00,179,On-time,1092,16,0
F917,United,SEA,SEA,2023-09-17 02:42:00,2023-09-17,02:42:00,215,On-time,1303,26,0
F996,American Airlines,ATL,LAX,2023-12-26 20:57:00,2023-12-26,20:57:00,286,On-time,1094,23,0
F1669,Southwest,ATL,DEN,2025-03-16 09:10:00,2025-03-16,09:10:00,170,On-time,863,5,0
F693,American Airlines,LAX,SEA,2023-12-23 09:22:00,2023-12-23,09:22:00,224,On-time,1474,4,0
F1217,United,DEN,SFO,2024-03-26 13:35:00,2024-03-26,13:35:00,115,Delayed,1012,3,1
F1379,American Airlines,ORD,DEN,2025-03-04 08:30:00,2025-03-04,08:30:00,217,On-time,1279,1,0
F1571,United,JFK,SFO,2024-02-10 10:53:00,2024-02-10,10:53:00,148,On-time,961,8,1
F809,United,ATL,ORD,2024-05-04 04:21:00,2024-05-04,04:21:00,228,On-time,1024,3,0
F448,Southwest,ATL,SFO,2024-03-31 05:48:00,2024-03-31,05:48:00,242,On-time,1760,15,0
F980,Delta,DFW,SFO,2023-05-20 08:17:00,2023-05-20,08:17:00,159,On-time,985,8,0
F947,Delta,DEN,SEA,2024-12-17 23:41:00,2024-12-17,23:41:00,103,On-time,734,5,0
F651,Southwest,LAX,JFK,2024-03-10 08:49:00,2024-03-10,08:49:00,165,Delayed,1410,0,0
F1548,American Airlines,ORD,ATL,2024-06-14 04:26:00,2024-06-14,04:26:00,130,On-time,526,5,0
F1410,JetBlue,DFW,DFW,2023-06-02 20:00:00,2023-06-02,20:00:00,196,Delayed,1069,1,0
F576,Delta,SFO,ORD,2023-06-25 17:53:00,2023-06-25,17:53:00,165,On-time,1768,10,0
